t_cadence,t_speed,t_watts,speed,watts,cadence,t_time,time,t_distance,distance,t_calories,calories
6,23.8,291,23.8,298,64,151,51,31,31,91,8
j_1,23.8,299,15.2,89,41,151,51,31,31,81,8
_641,23.8,291,23.8,298,64,151,51,31,31,81,8
64,23.8,291,23.8,298,64,151,51,31,31,j__,8
6,23.8,291,23.8,298,64,151,51,3.1,31,81,8
64,23.8,2917,23.8,298,64,8151,51,0.31,31,81,8
64,23.8,291,23.8,298,64,861,51,0.29999999999999999,31,81,8
64,23.8,291,23.8,298,64,151,51,0.31,31,_9_,8
64,23.8,291,23.8,298,64,151,51,0.31,31,8,8
64,23.8,291,23.8,298,64,8151,51,0.31,31,9,8
81,23.8,291,15.2,89,41,151,51,0.31,31,8,8
64,23.8,291,23.8,298,64,815.1,51,31,31,j1,8
64,23.8,2917,23.8,298,64,152,52,31,31,81,8
6l11,23.8,2917,23.8,298,64,_0015_1,52,31,31,81,8
_8y1,23.8,291,15.2,89,41,152,52,31,31,8,8
6,23.8,2917,23.8,298,64,-,52,31,31,9,9
6,23.8,291,23.8,298,64,152,52,31,31,91,9
6,23.8,291,23.8,298,64,8162,52,0.31,31,9,9
64,23.8,291,23.8,298,64,152,52,31,31,9,9
64,23.8,291,23.8,298,64,152,52,31,31,91,9
64,23.8,291,23.8,298,64,152,52,31,31,91,9
_.11,23.8,2917,15.2,89,41,152,52,31,31,91,9
6,23.8,291,23.8,298,64,152,52,31,31,9,9
__,23.8,291,23.8,298,64,152,52,31,31,91,9
6,23.8,291,23.8,298,64,152,52,31,31,91,9
6,23.8,291,23.8,298,64,152,52,0.31,31,91,9
81,23.8,291,15.2,89,41,152,52,0.31,31,91,9
6,23.8,291,23.8,298,64,152,52,31,31,91,9
6,23.8,291,23.8,298,64,152,52,31,31,91,9
6_1_,23.8,2917,23.8,298,64,152,52,31,31,_91,9
_1,23.8,291,15.2,89,41,152,52,31,31,9,9
6,23.8,2917,23.8,298,64,152,52,31,31,9,9
__,23.8,291,23.8,298,64,15,52,31,31,9,9
6,23.8,291,23.8,298,64,15,52,31,31,91,9
64,23.8,291,23.8,298,64,152,52,37,31,9,9
64,23.8,291,23.8,298,64,152,52,31,31,91,9
641,23.8,291,23.8,298,64,152,52,0.31,31,9,9
6l11,23.8,2917,23.8,298,64,152,52,0.31,31,9,9
64,23.8,291,23.8,298,64,152,52,31,31,9,9
_1,230.00,29,15.2,89,41,15,52,31,31,9,9
_1,23.8,291,15.2,89,41,_0015_,52,0.31,31,9,9
6,23.8,291,23.8,298,64,15,53,0.31,31,9,9
6,23.8,291,23.8,298,64,153,53,0.31,31,9,9
6,23.8,291,23.8,298,64,153,53,0.31,31,9,9
__,23.8,291,23.8,298,64,-,53,31,31,9,9
_l11,23.8,2911,15.2,89,41,8153,53,31,31,9,9
__,23.8,29,23.8,298,64,153,53,31,31,9,9
6,23.8,291,23.8,298,64,153,53,31,31,9,9
6,23.8,29,23.8,298,64,153,53,3,31,9,9
6,23.8,29,23.8,298,64,153,53,32,32,81,9
_6y,23.8,291,23.8,298,64,153,53,32,32,9,9
64,23.8,298,23.8,298,64,153,53,32,32,8,9
6,23.8,29,23.8,298,64,153,53,32,32,91,9
64,23.8,2917,23.8,298,64,153,53,32,32,j_,9
64,23.8,291,23.8,298,64,0.00153,53,32,32,91,9
_6_,23.8,291,23.8,298,64,153,53,32,32,9,9
_64,23.8,291,23.8,298,64,153,53,32,32,91,9
6,23.8,291,23.8,298,64,153,53,32,32,9,9
6,23.8,291,23.8,298,64,_00153,53,-,32,9,9
64,23.8,29,23.8,298,64,153,53,32,32,_91,9
6,23.8,29,23.8,298,64,153,53,32,32,91,9
6l1_,23.8,2917,23.8,298,64,153,53,32,32,9,9
64,23.8,291,23.8,298,64,153,53,32,32,9,9
_1,23.8,29,15.2,89,41,8153,53,32,32,9,9
9,2314,281.1,21.9,233,59,153,53,32,32,9,9
3,23.4,281,23.4,284,63,153,53,32,32,91,9
6,23,281-1.,23.4,284,63,153,53,32,32,8,9
631,23,281-_1.,23.4,284,63,153,53,32,32,9,9
631,23.4,281.1,23.4,284,63,80153,53,32,32,91,9
631,23.4,281.1,23.4,284,63,15,53,32,32,9,9
631,23.4,281,23.4,284,63,__0015_,53,32,32,91,9
631,23.4,281.1,23.4,284,63,154,54,32,32,9,9
631,23.4,281.1,23.4,284,63,154,54,32,32,91,9
63,23.4,281,23.4,284,63,154,54,32,32,91,9
___8_1,23.4,281.1,15.2,89,41,154,54,32,32,9,9
631,23.4,281,23.4,284,63,154,54,32,32,91,9
6,23.4,281,23.4,284,63,154,54,32,32,9,9
63,23.4,281.1,23.4,284,63,154,54,32,32,81,9
63,23.4,281,23.4,284,63,154,54,32,32,91,9
_1,23.4,281,15.2,89,41,154,54,32,32,91,9
63,23.4,281,23.4,284,63,154,54,32,32,___1,9
j_1,23.4,281,15.2,89,41,-4,54,32,32,9,9
81,23.4,281,15.2,89,41,154,54,32,32,9,9
8,23,281,23.4,284,63,154,54,32,32,_91,9
__1,23.4,281...1,15.2,89,41,154,54,32,32,81,9
8,23.4,281.1,23.4,284,63,154,54,32,32,81,9
__,23.4,281,23.4,284,63,80154,54,u2,32,91,9
6,23.4,281,23.4,284,63,154,54,32,32,j1,9
63,23.4,281,23.4,284,63,-4,54,.-,32,91,9
63,23.4,281,23.4,284,63,-_,54,-,32,j_,9
83,23.4,281,23.4,284,63,8154,54,.-,32,9,9
63,23.4,281,23.4,284,63,154,54,-,32,8__1,9
631,23.4,281,23.4,284,63,8154,54,32,32,0.91,9
_1_,2_.1,281.1,15.2,89,41,154,54,..-,32,91,9
_11,22,251,22.7,256,61,154,54,-,32,9,9
_11,22.7,25,22.7,256,61,154,54,.-,33,9,9
611,22.7,251,22.7,256,61,154,54,.-,33,_,9
61,22,251,22.7,256,61,154,54,33,33,8,9
611,22.7,251,22.7,256,61,154,54,33,33,9,9
61,22.7,251,22.7,256,61,15,54,33,33,__1,9
61,22.7,251,22.7,256,61,15,55,33,33,91,9
61,22,251,22.7,256,61,15,55,33,33,_9_,9
61,22.7,251,22.7,256,61,155,55,33,33,.j1,9
611,22.7,251,22.7,256,61,155,55,33,33,81,9
_61_,22,251,22.7,256,61,155,55,33,33,j1,9
611,22,251,22.7,256,61,155,55,33,33,_9_,9
e11,22.7,256,22.7,256,61,155,55,33,33,9,9
_11,22.7,256,22.7,256,61,155,55,33,33,91,9
_11,22.7,256,22.7,256,61,155,55,0.33,33,91,9
611,22.7,256,22.7,256,61,155,55,0.33,33,__91,9
_11,22.7,256,22.7,256,61,155,55,33,33,9,9
611,22,251,22.7,256,61,-5,55,33,33,91,9
611,22.7,251,22.7,256,61,155,55,33,33,91,9
61,22,251,22.7,256,61,155,55,33,33,9,9
611,22.7,251,22.7,256,61,155,55,33,33,0.11,9
9.11,22.7,251,22.7,256,61,155,55,33,33,9,9
611,22.7,256,22.7,256,61,155,55,33,33,0.91,9
_611,22.7,25,22.7,256,61,155,55,33,33,_1111,9
_11,22.7,256,22.7,256,61,155,55,33,33,j_,10
61,22.7,251,22.7,256,61,155,55,33,33,10,10
61,22.7,251,22.7,256,61,155,55,..-,33,101,10
611,22,251,22.7,256,61,155,55,33,33,10,10
_.11,22.7,251,22.7,256,61,155,55,33,33,j1,10
_11,22.7,251,22.7,256,61,155,55,.-,33,j1,10
_11,22.7,251,22.7,256,61,155,55,0.033,33,-101,10
_-11,22.7,25,22.7,256,61,155,55,33,33,j1,10
_11,22.7,251,22.7,256,61,5,55,.-,33,j0_,10
61,22.7,251,22.7,256,61,155,55,33,33,_101,10
61,22.7,251,22.7,256,61,155,55,.-,33,_101,10
61,22,251,22.7,256,61,155,55,33,33,10,10
j__11,22,251,22.7,256,61,155,55,33,33,10,10
61,22.7,251,22.7,256,61,156,56,0.33,33,10,10
61,22.7,256,22.7,256,61,8156,56,33,33,_101,10
e11,22.7,256,22.7,256,61,-6,56,33,33,.j1,10
611,22.7,256,22.7,256,61,156,56,0.33,33,101,10
61,22.7,256,22.7,256,61,156,56,33,33,10,10
_.11,22.7,251,22.7,256,61,156,56,0.33,33,101,10
_11,22,256,22.7,256,61,156,56,0.33,33,1,10
_11,22.7,256,22.7,256,61,_00156,56,33,33,101,10
61,22.7,251,22.7,256,61,156,56,0.33,33,101,10
_11,22.7,256,22.7,256,61,-,56,33,33,101,10
611,22,251,22.7,256,61,156,56,0.33,33,10,10
_11,22.7,251,22.7,256,61,156,56,33,33,101,10
_11,22.7,256,22.7,256,61,_00156,56,0.33,33,10,10
81,22.7,256,22.7,256,61,156,56,0.33,33,101,10
61,22,251,22.7,256,61,8156,56,.-,33,._10_,10
_1_,227,251,22.7,256,61,156,56,33,33,j_,10
_11,22.7,251,22.7,256,61,156,56,33,33,-101,10
_11,22.7,256,22.7,256,61,156,56,0,33,j0_,10
_.11,22.7,251,22.7,256,61,8156,56,3,34,-101,10
_11,22.7,25,22.7,256,61,156,56,34,34,j1,10
_11,22.7,256,22.7,256,61,156,56,34,34,j0_,10
611,211.7,25,22.7,256,61,156,56,39,34,j1,10
81,21.3,23,10.4,36,28,_00156,56,0.34,34,j1,10
__1,21.9,23,22.7,256,61,156,56,39,34,j1,10
_1,21.9,23,22.7,256,61,156,56,0.34,34,j1,10
_1,21.9,23,22.7,256,61,156,56,0.34,34,-101,10
5,21.9,233,21.9,233,59,156,56,34,34,j01,10
5,21.19,23,21.9,233,59,156,56,0.34,34,__101,10
__6_1,21.9,23,22.7,256,61,15,56,39,34,101,10
591,21.9,23,21.9,233,59,157,57,39,34,-101,10
591,21.9,23,21.9,233,59,15,57,0.34,34,10,10
591,21.9,23,21.9,233,59,157,57,34,34,j1,10
591,2..1.9.,23,21.9,233,59,157,57,34,34,10,10
59,21.9,23,21.9,233,59,157,57,34,34,.-1c1_,10
5,21.9,23,21.9,233,59,8157,57,34,34,j_,10
59,21.9,23,21.9,233,59,157,57,34,34,101,10
591,21.9,23,21.9,233,59,157,57,34,34,1,10
_591,21.9,23,21.9,233,59,157,57,u9,34,10,10
591,21.9,23,21.9,233,59,157,57,34,34,10,10
j81,21.9,23,10.4,36,28,157,57,34,34,1c1_,10
_1,21.9,23,22.7,256,61,157,57,34,34,10,10
591,21.9,23,21.9,233,59,157,57,34,34,10,10
5,21.9,23,21.9,233,59,157,57,34,34,10,10
591,21.9,23,21.9,233,59,157,57,34,34,10,10
59,21.9,23,21.9,233,59,157,57,34,34,10,10
59,21.9,23,21.9,233,59,157,57,34,34,10,10
59,21.9,23,21.9,233,59,157,57,34,34,10,10
_1,21.9,23,22.7,256,61,157,57,39,34,-101,10
81,21.9,23,10.4,36,28,157,57,34,34,-101,10
591,21.9,23,21.9,233,59,157,57,34,34,101,10
5,21.9,233,21.9,233,59,157,57,34,34,_101,10
j81,2116,2_-1,19.0,159,51,157,57,34,34,101,10
58,21.6,221,16.7,116,45,157,57,34,34,10,10
5,21.6,221,16.7,116,45,157,57,34,34,10,10
_1,21.6,221,19.0,159,51,157,57,34,34,10,10
_1,21.6,221,19.0,159,51,157,57,34,34,-101,10
_581,21.6,221,16.7,116,45,157,57,34,34,-101,10
5,21.6,221,16.7,116,45,157,57,34,34,_101,10
5,21.6,221,16.7,116,45,157,57,34,34,j01,10
_58_,21.6,221,16.7,116,45,8158,58,39,34,101,10
81,21.6,221_1.,19.0,159,51,150,58,-,34,10,10
_1,21.6,221,19.0,159,51,158,58,-,34,10,10
_1,21.6,221_1.,19.0,159,51,156,58,0,34,10,10
j__1,21.6,221_1.,19.0,159,51,158,58,34,34,10,10
5,21.6,221,16.7,116,45,158,58,34,34,10,10
5,2116,221,21.1,214,57,158,58,34,34,_101,10
__1,21.6,221,19.0,159,51,158,58,34,34,j1,10
5,21.600000000000001,221,16.7,116,45,158,58,34,34,101,10
5,21.6,221,16.7,116,45,158,58,3,34,10,10
j_1,21.6,221,19.0,159,51,158,58,35,35,j01,10
5,21.6,221,16.7,116,45,158,58,35,35,1c11,10
5,21.6,221,16.7,116,45,158,58,35,35,-_101,10
__1,21.6,221,19.0,159,51,158,58,35,35,-_1c11,10
_1,21.6,221,19.0,159,51,158,58,35,35,__1c11,10
5,21.6,221,16.7,116,45,158,58,35,35,_101,10
5,21.6,221,16.7,116,45,158,58,35,35,101,10
5,21.6,221,16.7,116,45,158,58,35,35,101,10
__,21.6,221,16.7,116,45,158,58,35,35,101,10
__1,21.6,22111,19.0,159,51,158,58,35,35,101,10
_1,21.6,221,19.0,159,51,158,58,35,35,_.101,10
_1,2.1.._,21_1-1,19.0,159,51,158,58,35,35,101,10
,,,,,,,,,,,
